image_path,mask_path,label,class_name,rel,mask_area
data/ground_truth_seperate/images/scr_0204.png/Scr_0204__inst001.jpg,data/ground_truth_seperate/masks/scr_0204.png/Scr_0204__inst001.png,1,scr,scr_0204.png/Scr_0204__inst001.png,2584
data/ground_truth_seperate/images/scr_0376.png/Scr_0376__inst000.jpg,data/ground_truth_seperate/masks/scr_0376.png/Scr_0376__inst000.png,1,scr,scr_0376.png/Scr_0376__inst000.png,3789
data/ground_truth_seperate/images/oil_0064.png/Oil_0064__inst000.jpg,data/ground_truth_seperate/masks/oil_0064.png/Oil_0064__inst000.png,0,oil,oil_0064.png/Oil_0064__inst000.png,23675
data/ground_truth_seperate/images/sta_0102.png/Sta_0102__inst003.jpg,data/ground_truth_seperate/masks/sta_0102.png/Sta_0102__inst003.png,2,sta,sta_0102.png/Sta_0102__inst003.png,39
data/ground_truth_seperate/images/scr_0026.png/Scr_0026__inst000.jpg,data/ground_truth_seperate/masks/scr_0026.png/Scr_0026__inst000.png,1,scr,scr_0026.png/Scr_0026__inst000.png,302
data/ground_truth_seperate/images/scr_0208.png/Scr_0208__inst002.jpg,data/ground_truth_seperate/masks/scr_0208.png/Scr_0208__inst002.png,1,scr,scr_0208.png/Scr_0208__inst002.png,2497
data/ground_truth_seperate/images/sta_0068.png/Sta_0068__inst002.jpg,data/ground_truth_seperate/masks/sta_0068.png/Sta_0068__inst002.png,2,sta,sta_0068.png/Sta_0068__inst002.png,851
data/ground_truth_seperate/images/sta_0032.png/Sta_0032__inst000.jpg,data/ground_truth_seperate/masks/sta_0032.png/Sta_0032__inst000.png,2,sta,sta_0032.png/Sta_0032__inst000.png,497
data/ground_truth_seperate/images/oil_0341.png/Oil_0341__inst000.jpg,data/ground_truth_seperate/masks/oil_0341.png/Oil_0341__inst000.png,0,oil,oil_0341.png/Oil_0341__inst000.png,24731
data/ground_truth_seperate/images/scr_0205.png/Scr_0205__inst002.jpg,data/ground_truth_seperate/masks/scr_0205.png/Scr_0205__inst002.png,1,scr,scr_0205.png/Scr_0205__inst002.png,2240
data/ground_truth_seperate/images/sta_0122.png/Sta_0122__inst001.jpg,data/ground_truth_seperate/masks/sta_0122.png/Sta_0122__inst001.png,2,sta,sta_0122.png/Sta_0122__inst001.png,445
data/ground_truth_seperate/images/sta_0267.png/Sta_0267__inst002.jpg,data/ground_truth_seperate/masks/sta_0267.png/Sta_0267__inst002.png,2,sta,sta_0267.png/Sta_0267__inst002.png,261
data/ground_truth_seperate/images/scr_0112.png/Scr_0112__inst002.jpg,data/ground_truth_seperate/masks/scr_0112.png/Scr_0112__inst002.png,1,scr,scr_0112.png/Scr_0112__inst002.png,76
data/ground_truth_seperate/images/scr_0207.png/Scr_0207__inst002.jpg,data/ground_truth_seperate/masks/scr_0207.png/Scr_0207__inst002.png,1,scr,scr_0207.png/Scr_0207__inst002.png,2404
data/ground_truth_seperate/images/sta_0049.png/Sta_0049__inst002.jpg,data/ground_truth_seperate/masks/sta_0049.png/Sta_0049__inst002.png,2,sta,sta_0049.png/Sta_0049__inst002.png,409
data/ground_truth_seperate/images/oil_0366.png/Oil_0366__inst000.jpg,data/ground_truth_seperate/masks/oil_0366.png/Oil_0366__inst000.png,0,oil,oil_0366.png/Oil_0366__inst000.png,44501
data/ground_truth_seperate/images/sta_0392.png/Sta_0392__inst003.jpg,data/ground_truth_seperate/masks/sta_0392.png/Sta_0392__inst003.png,2,sta,sta_0392.png/Sta_0392__inst003.png,246
data/ground_truth_seperate/images/scr_0252.png/Scr_0252__inst001.jpg,data/ground_truth_seperate/masks/scr_0252.png/Scr_0252__inst001.png,1,scr,scr_0252.png/Scr_0252__inst001.png,2521
data/ground_truth_seperate/images/sta_0332.png/Sta_0332__inst001.jpg,data/ground_truth_seperate/masks/sta_0332.png/Sta_0332__inst001.png,2,sta,sta_0332.png/Sta_0332__inst001.png,484
data/ground_truth_seperate/images/oil_0275.png/Oil_0275__inst002.jpg,data/ground_truth_seperate/masks/oil_0275.png/Oil_0275__inst002.png,0,oil,oil_0275.png/Oil_0275__inst002.png,17067
data/ground_truth_seperate/images/scr_0336.png/Scr_0336__inst000.jpg,data/ground_truth_seperate/masks/scr_0336.png/Scr_0336__inst000.png,1,scr,scr_0336.png/Scr_0336__inst000.png,1331
data/ground_truth_seperate/images/oil_0328.png/Oil_0328__inst002.jpg,data/ground_truth_seperate/masks/oil_0328.png/Oil_0328__inst002.png,0,oil,oil_0328.png/Oil_0328__inst002.png,19008
data/ground_truth_seperate/images/scr_0039.png/Scr_0039__inst001.jpg,data/ground_truth_seperate/masks/scr_0039.png/Scr_0039__inst001.png,1,scr,scr_0039.png/Scr_0039__inst001.png,1151
data/ground_truth_seperate/images/sta_0103.png/Sta_0103__inst003.jpg,data/ground_truth_seperate/masks/sta_0103.png/Sta_0103__inst003.png,2,sta,sta_0103.png/Sta_0103__inst003.png,116
data/ground_truth_seperate/images/scr_0187.png/Scr_0187__inst001.jpg,data/ground_truth_seperate/masks/scr_0187.png/Scr_0187__inst001.png,1,scr,scr_0187.png/Scr_0187__inst001.png,2802
data/ground_truth_seperate/images/scr_0023.png/Scr_0023__inst001.jpg,data/ground_truth_seperate/masks/scr_0023.png/Scr_0023__inst001.png,1,scr,scr_0023.png/Scr_0023__inst001.png,2662
data/ground_truth_seperate/images/sta_0108.png/Sta_0108__inst001.jpg,data/ground_truth_seperate/masks/sta_0108.png/Sta_0108__inst001.png,2,sta,sta_0108.png/Sta_0108__inst001.png,688
data/ground_truth_seperate/images/sta_0279.png/Sta_0279__inst002.jpg,data/ground_truth_seperate/masks/sta_0279.png/Sta_0279__inst002.png,2,sta,sta_0279.png/Sta_0279__inst002.png,265
data/ground_truth_seperate/images/scr_0297.png/Scr_0297__inst001.jpg,data/ground_truth_seperate/masks/scr_0297.png/Scr_0297__inst001.png,1,scr,scr_0297.png/Scr_0297__inst001.png,2556
data/ground_truth_seperate/images/scr_0297.png/Scr_0297__inst002.jpg,data/ground_truth_seperate/masks/scr_0297.png/Scr_0297__inst002.png,1,scr,scr_0297.png/Scr_0297__inst002.png,2608
data/ground_truth_seperate/images/scr_0325.png/Scr_0325__inst004.jpg,data/ground_truth_seperate/masks/scr_0325.png/Scr_0325__inst004.png,1,scr,scr_0325.png/Scr_0325__inst004.png,4365
data/ground_truth_seperate/images/sta_0136.png/Sta_0136__inst001.jpg,data/ground_truth_seperate/masks/sta_0136.png/Sta_0136__inst001.png,2,sta,sta_0136.png/Sta_0136__inst001.png,359
data/ground_truth_seperate/images/sta_0026.png/Sta_0026__inst000.jpg,data/ground_truth_seperate/masks/sta_0026.png/Sta_0026__inst000.png,2,sta,sta_0026.png/Sta_0026__inst000.png,315
data/ground_truth_seperate/images/oil_0355.png/Oil_0355__inst000.jpg,data/ground_truth_seperate/masks/oil_0355.png/Oil_0355__inst000.png,0,oil,oil_0355.png/Oil_0355__inst000.png,41926
data/ground_truth_seperate/images/sta_0321.png/Sta_0321__inst000.jpg,data/ground_truth_seperate/masks/sta_0321.png/Sta_0321__inst000.png,2,sta,sta_0321.png/Sta_0321__inst000.png,511
data/ground_truth_seperate/images/scr_0097.png/Scr_0097__inst000.jpg,data/ground_truth_seperate/masks/scr_0097.png/Scr_0097__inst000.png,1,scr,scr_0097.png/Scr_0097__inst000.png,2295
data/ground_truth_seperate/images/sta_0299.png/Sta_0299__inst002.jpg,data/ground_truth_seperate/masks/sta_0299.png/Sta_0299__inst002.png,2,sta,sta_0299.png/Sta_0299__inst002.png,373
data/ground_truth_seperate/images/scr_0102.png/Scr_0102__inst004.jpg,data/ground_truth_seperate/masks/scr_0102.png/Scr_0102__inst004.png,1,scr,scr_0102.png/Scr_0102__inst004.png,2316
data/ground_truth_seperate/images/oil_0152.png/Oil_0152__inst002.jpg,data/ground_truth_seperate/masks/oil_0152.png/Oil_0152__inst002.png,0,oil,oil_0152.png/Oil_0152__inst002.png,4005
data/ground_truth_seperate/images/scr_0061.png/Scr_0061__inst000.jpg,data/ground_truth_seperate/masks/scr_0061.png/Scr_0061__inst000.png,1,scr,scr_0061.png/Scr_0061__inst000.png,3516
data/ground_truth_seperate/images/scr_0325.png/Scr_0325__inst000.jpg,data/ground_truth_seperate/masks/scr_0325.png/Scr_0325__inst000.png,1,scr,scr_0325.png/Scr_0325__inst000.png,1726
data/ground_truth_seperate/images/scr_0280.png/Scr_0280__inst001.jpg,data/ground_truth_seperate/masks/scr_0280.png/Scr_0280__inst001.png,1,scr,scr_0280.png/Scr_0280__inst001.png,2292
data/ground_truth_seperate/images/scr_0193.png/Scr_0193__inst001.jpg,data/ground_truth_seperate/masks/scr_0193.png/Scr_0193__inst001.png,1,scr,scr_0193.png/Scr_0193__inst001.png,2321
data/ground_truth_seperate/images/scr_0365.png/Scr_0365__inst001.jpg,data/ground_truth_seperate/masks/scr_0365.png/Scr_0365__inst001.png,1,scr,scr_0365.png/Scr_0365__inst001.png,3265
data/ground_truth_seperate/images/sta_0226.png/Sta_0226__inst003.jpg,data/ground_truth_seperate/masks/sta_0226.png/Sta_0226__inst003.png,2,sta,sta_0226.png/Sta_0226__inst003.png,475
data/ground_truth_seperate/images/scr_0322.png/Scr_0322__inst003.jpg,data/ground_truth_seperate/masks/scr_0322.png/Scr_0322__inst003.png,1,scr,scr_0322.png/Scr_0322__inst003.png,3298
data/ground_truth_seperate/images/sta_0358.png/Sta_0358__inst003.jpg,data/ground_truth_seperate/masks/sta_0358.png/Sta_0358__inst003.png,2,sta,sta_0358.png/Sta_0358__inst003.png,505
data/ground_truth_seperate/images/sta_0035.png/Sta_0035__inst000.jpg,data/ground_truth_seperate/masks/sta_0035.png/Sta_0035__inst000.png,2,sta,sta_0035.png/Sta_0035__inst000.png,549
data/ground_truth_seperate/images/sta_0136.png/Sta_0136__inst004.jpg,data/ground_truth_seperate/masks/sta_0136.png/Sta_0136__inst004.png,2,sta,sta_0136.png/Sta_0136__inst004.png,584
data/ground_truth_seperate/images/oil_0140.png/Oil_0140__inst000.jpg,data/ground_truth_seperate/masks/oil_0140.png/Oil_0140__inst000.png,0,oil,oil_0140.png/Oil_0140__inst000.png,480
data/ground_truth_seperate/images/sta_0326.png/Sta_0326__inst001.jpg,data/ground_truth_seperate/masks/sta_0326.png/Sta_0326__inst001.png,2,sta,sta_0326.png/Sta_0326__inst001.png,447
data/ground_truth_seperate/images/sta_0346.png/Sta_0346__inst001.jpg,data/ground_truth_seperate/masks/sta_0346.png/Sta_0346__inst001.png,2,sta,sta_0346.png/Sta_0346__inst001.png,596
data/ground_truth_seperate/images/sta_0172.png/Sta_0172__inst001.jpg,data/ground_truth_seperate/masks/sta_0172.png/Sta_0172__inst001.png,2,sta,sta_0172.png/Sta_0172__inst001.png,598
data/ground_truth_seperate/images/scr_0109.png/Scr_0109__inst000.jpg,data/ground_truth_seperate/masks/scr_0109.png/Scr_0109__inst000.png,1,scr,scr_0109.png/Scr_0109__inst000.png,2286
data/ground_truth_seperate/images/oil_0203.png/Oil_0203__inst000.jpg,data/ground_truth_seperate/masks/oil_0203.png/Oil_0203__inst000.png,0,oil,oil_0203.png/Oil_0203__inst000.png,21902
data/ground_truth_seperate/images/oil_0067.png/Oil_0067__inst000.jpg,data/ground_truth_seperate/masks/oil_0067.png/Oil_0067__inst000.png,0,oil,oil_0067.png/Oil_0067__inst000.png,7055
data/ground_truth_seperate/images/oil_0220.png/Oil_0220__inst000.jpg,data/ground_truth_seperate/masks/oil_0220.png/Oil_0220__inst000.png,0,oil,oil_0220.png/Oil_0220__inst000.png,16705
data/ground_truth_seperate/images/scr_0280.png/Scr_0280__inst003.jpg,data/ground_truth_seperate/masks/scr_0280.png/Scr_0280__inst003.png,1,scr,scr_0280.png/Scr_0280__inst003.png,2705
data/ground_truth_seperate/images/oil_0233.png/Oil_0233__inst000.jpg,data/ground_truth_seperate/masks/oil_0233.png/Oil_0233__inst000.png,0,oil,oil_0233.png/Oil_0233__inst000.png,15839
data/ground_truth_seperate/images/scr_0132.png/Scr_0132__inst002.jpg,data/ground_truth_seperate/masks/scr_0132.png/Scr_0132__inst002.png,1,scr,scr_0132.png/Scr_0132__inst002.png,2611
data/ground_truth_seperate/images/scr_0383.png/Scr_0383__inst005.jpg,data/ground_truth_seperate/masks/scr_0383.png/Scr_0383__inst005.png,1,scr,scr_0383.png/Scr_0383__inst005.png,3390
data/ground_truth_seperate/images/oil_0293.png/Oil_0293__inst001.jpg,data/ground_truth_seperate/masks/oil_0293.png/Oil_0293__inst001.png,0,oil,oil_0293.png/Oil_0293__inst001.png,7904
data/ground_truth_seperate/images/scr_0350.png/Scr_0350__inst003.jpg,data/ground_truth_seperate/masks/scr_0350.png/Scr_0350__inst003.png,1,scr,scr_0350.png/Scr_0350__inst003.png,4487
data/ground_truth_seperate/images/oil_0275.png/Oil_0275__inst001.jpg,data/ground_truth_seperate/masks/oil_0275.png/Oil_0275__inst001.png,0,oil,oil_0275.png/Oil_0275__inst001.png,4597
data/ground_truth_seperate/images/sta_0329.png/Sta_0329__inst000.jpg,data/ground_truth_seperate/masks/sta_0329.png/Sta_0329__inst000.png,2,sta,sta_0329.png/Sta_0329__inst000.png,351
data/ground_truth_seperate/images/oil_0304.png/Oil_0304__inst002.jpg,data/ground_truth_seperate/masks/oil_0304.png/Oil_0304__inst002.png,0,oil,oil_0304.png/Oil_0304__inst002.png,8639
data/ground_truth_seperate/images/oil_0179.png/Oil_0179__inst000.jpg,data/ground_truth_seperate/masks/oil_0179.png/Oil_0179__inst000.png,0,oil,oil_0179.png/Oil_0179__inst000.png,19068
data/ground_truth_seperate/images/scr_0281.png/Scr_0281__inst003.jpg,data/ground_truth_seperate/masks/scr_0281.png/Scr_0281__inst003.png,1,scr,scr_0281.png/Scr_0281__inst003.png,2801
data/ground_truth_seperate/images/sta_0112.png/Sta_0112__inst000.jpg,data/ground_truth_seperate/masks/sta_0112.png/Sta_0112__inst000.png,2,sta,sta_0112.png/Sta_0112__inst000.png,391
data/ground_truth_seperate/images/oil_0013.png/Oil_0013__inst001.jpg,data/ground_truth_seperate/masks/oil_0013.png/Oil_0013__inst001.png,0,oil,oil_0013.png/Oil_0013__inst001.png,33099
data/ground_truth_seperate/images/scr_0376.png/Scr_0376__inst003.jpg,data/ground_truth_seperate/masks/scr_0376.png/Scr_0376__inst003.png,1,scr,scr_0376.png/Scr_0376__inst003.png,3381
data/ground_truth_seperate/images/sta_0149.png/Sta_0149__inst001.jpg,data/ground_truth_seperate/masks/sta_0149.png/Sta_0149__inst001.png,2,sta,sta_0149.png/Sta_0149__inst001.png,552
data/ground_truth_seperate/images/sta_0220.png/Sta_0220__inst000.jpg,data/ground_truth_seperate/masks/sta_0220.png/Sta_0220__inst000.png,2,sta,sta_0220.png/Sta_0220__inst000.png,338
data/ground_truth_seperate/images/scr_0090.png/Scr_0090__inst001.jpg,data/ground_truth_seperate/masks/scr_0090.png/Scr_0090__inst001.png,1,scr,scr_0090.png/Scr_0090__inst001.png,1739
data/ground_truth_seperate/images/sta_0372.png/Sta_0372__inst003.jpg,data/ground_truth_seperate/masks/sta_0372.png/Sta_0372__inst003.png,2,sta,sta_0372.png/Sta_0372__inst003.png,363
data/ground_truth_seperate/images/sta_0176.png/Sta_0176__inst000.jpg,data/ground_truth_seperate/masks/sta_0176.png/Sta_0176__inst000.png,2,sta,sta_0176.png/Sta_0176__inst000.png,501
data/ground_truth_seperate/images/scr_0237.png/Scr_0237__inst004.jpg,data/ground_truth_seperate/masks/scr_0237.png/Scr_0237__inst004.png,1,scr,scr_0237.png/Scr_0237__inst004.png,2422
data/ground_truth_seperate/images/scr_0389.png/Scr_0389__inst004.jpg,data/ground_truth_seperate/masks/scr_0389.png/Scr_0389__inst004.png,1,scr,scr_0389.png/Scr_0389__inst004.png,3855
data/ground_truth_seperate/images/scr_0007.png/Scr_0007__inst000.jpg,data/ground_truth_seperate/masks/scr_0007.png/Scr_0007__inst000.png,1,scr,scr_0007.png/Scr_0007__inst000.png,2188
data/ground_truth_seperate/images/oil_0254.png/Oil_0254__inst000.jpg,data/ground_truth_seperate/masks/oil_0254.png/Oil_0254__inst000.png,0,oil,oil_0254.png/Oil_0254__inst000.png,30049
data/ground_truth_seperate/images/scr_0204.png/Scr_0204__inst004.jpg,data/ground_truth_seperate/masks/scr_0204.png/Scr_0204__inst004.png,1,scr,scr_0204.png/Scr_0204__inst004.png,2033
data/ground_truth_seperate/images/scr_0247.png/Scr_0247__inst001.jpg,data/ground_truth_seperate/masks/scr_0247.png/Scr_0247__inst001.png,1,scr,scr_0247.png/Scr_0247__inst001.png,3428
data/ground_truth_seperate/images/scr_0199.png/Scr_0199__inst001.jpg,data/ground_truth_seperate/masks/scr_0199.png/Scr_0199__inst001.png,1,scr,scr_0199.png/Scr_0199__inst001.png,2593
data/ground_truth_seperate/images/scr_0047.png/Scr_0047__inst003.jpg,data/ground_truth_seperate/masks/scr_0047.png/Scr_0047__inst003.png,1,scr,scr_0047.png/Scr_0047__inst003.png,2135
data/ground_truth_seperate/images/scr_0370.png/Scr_0370__inst002.jpg,data/ground_truth_seperate/masks/scr_0370.png/Scr_0370__inst002.png,1,scr,scr_0370.png/Scr_0370__inst002.png,3150
data/ground_truth_seperate/images/sta_0124.png/Sta_0124__inst001.jpg,data/ground_truth_seperate/masks/sta_0124.png/Sta_0124__inst001.png,2,sta,sta_0124.png/Sta_0124__inst001.png,612
data/ground_truth_seperate/images/sta_0246.png/Sta_0246__inst001.jpg,data/ground_truth_seperate/masks/sta_0246.png/Sta_0246__inst001.png,2,sta,sta_0246.png/Sta_0246__inst001.png,264
data/ground_truth_seperate/images/scr_0223.png/Scr_0223__inst001.jpg,data/ground_truth_seperate/masks/scr_0223.png/Scr_0223__inst001.png,1,scr,scr_0223.png/Scr_0223__inst001.png,307
data/ground_truth_seperate/images/sta_0343.png/Sta_0343__inst000.jpg,data/ground_truth_seperate/masks/sta_0343.png/Sta_0343__inst000.png,2,sta,sta_0343.png/Sta_0343__inst000.png,303
data/ground_truth_seperate/images/sta_0389.png/Sta_0389__inst000.jpg,data/ground_truth_seperate/masks/sta_0389.png/Sta_0389__inst000.png,2,sta,sta_0389.png/Sta_0389__inst000.png,512
data/ground_truth_seperate/images/sta_0324.png/Sta_0324__inst002.jpg,data/ground_truth_seperate/masks/sta_0324.png/Sta_0324__inst002.png,2,sta,sta_0324.png/Sta_0324__inst002.png,397
data/ground_truth_seperate/images/sta_0212.png/Sta_0212__inst000.jpg,data/ground_truth_seperate/masks/sta_0212.png/Sta_0212__inst000.png,2,sta,sta_0212.png/Sta_0212__inst000.png,437
data/ground_truth_seperate/images/oil_0127.png/Oil_0127__inst000.jpg,data/ground_truth_seperate/masks/oil_0127.png/Oil_0127__inst000.png,0,oil,oil_0127.png/Oil_0127__inst000.png,10729
data/ground_truth_seperate/images/sta_0172.png/Sta_0172__inst002.jpg,data/ground_truth_seperate/masks/sta_0172.png/Sta_0172__inst002.png,2,sta,sta_0172.png/Sta_0172__inst002.png,666
data/ground_truth_seperate/images/scr_0189.png/Scr_0189__inst002.jpg,data/ground_truth_seperate/masks/scr_0189.png/Scr_0189__inst002.png,1,scr,scr_0189.png/Scr_0189__inst002.png,3128
data/ground_truth_seperate/images/scr_0210.png/Scr_0210__inst003.jpg,data/ground_truth_seperate/masks/scr_0210.png/Scr_0210__inst003.png,1,scr,scr_0210.png/Scr_0210__inst003.png,1985
data/ground_truth_seperate/images/sta_0391.png/Sta_0391__inst002.jpg,data/ground_truth_seperate/masks/sta_0391.png/Sta_0391__inst002.png,2,sta,sta_0391.png/Sta_0391__inst002.png,210
data/ground_truth_seperate/images/scr_0236.png/Scr_0236__inst000.jpg,data/ground_truth_seperate/masks/scr_0236.png/Scr_0236__inst000.png,1,scr,scr_0236.png/Scr_0236__inst000.png,1517
data/ground_truth_seperate/images/sta_0336.png/Sta_0336__inst000.jpg,data/ground_truth_seperate/masks/sta_0336.png/Sta_0336__inst000.png,2,sta,sta_0336.png/Sta_0336__inst000.png,440
data/ground_truth_seperate/images/sta_0338.png/Sta_0338__inst002.jpg,data/ground_truth_seperate/masks/sta_0338.png/Sta_0338__inst002.png,2,sta,sta_0338.png/Sta_0338__inst002.png,610
data/ground_truth_seperate/images/scr_0058.png/Scr_0058__inst001.jpg,data/ground_truth_seperate/masks/scr_0058.png/Scr_0058__inst001.png,1,scr,scr_0058.png/Scr_0058__inst001.png,1535
data/ground_truth_seperate/images/sta_0050.png/Sta_0050__inst002.jpg,data/ground_truth_seperate/masks/sta_0050.png/Sta_0050__inst002.png,2,sta,sta_0050.png/Sta_0050__inst002.png,401
data/ground_truth_seperate/images/oil_0337.png/Oil_0337__inst000.jpg,data/ground_truth_seperate/masks/oil_0337.png/Oil_0337__inst000.png,0,oil,oil_0337.png/Oil_0337__inst000.png,28935
data/ground_truth_seperate/images/scr_0303.png/Scr_0303__inst003.jpg,data/ground_truth_seperate/masks/scr_0303.png/Scr_0303__inst003.png,1,scr,scr_0303.png/Scr_0303__inst003.png,720
data/ground_truth_seperate/images/sta_0261.png/Sta_0261__inst000.jpg,data/ground_truth_seperate/masks/sta_0261.png/Sta_0261__inst000.png,2,sta,sta_0261.png/Sta_0261__inst000.png,260
data/ground_truth_seperate/images/scr_0199.png/Scr_0199__inst002.jpg,data/ground_truth_seperate/masks/scr_0199.png/Scr_0199__inst002.png,1,scr,scr_0199.png/Scr_0199__inst002.png,1960
data/ground_truth_seperate/images/sta_0237.png/Sta_0237__inst004.jpg,data/ground_truth_seperate/masks/sta_0237.png/Sta_0237__inst004.png,2,sta,sta_0237.png/Sta_0237__inst004.png,589
data/ground_truth_seperate/images/sta_0315.png/Sta_0315__inst003.jpg,data/ground_truth_seperate/masks/sta_0315.png/Sta_0315__inst003.png,2,sta,sta_0315.png/Sta_0315__inst003.png,489
data/ground_truth_seperate/images/scr_0214.png/Scr_0214__inst005.jpg,data/ground_truth_seperate/masks/scr_0214.png/Scr_0214__inst005.png,1,scr,scr_0214.png/Scr_0214__inst005.png,2891
